,file,label
508,VC_AHJH_JUNIOR.WAV,0
509,VC_AADH_AGNES.WAV,0
510,CV_NGUH_AGNES.WAV,1
511,CV_NGAY_VICKI.WAV,1
512,VC_UHF_KATHY.WAV,0
513,VC_OWS_PRINCESS.WAV,0
514,VC_AAHH_JUNIOR.WAV,0
515,VC_UHDH_AGNES.WAV,0
516,CV_DHAA_KATHY.WAV,1
517,VC_IYY_RALPH.WAV,0
518,VC_AATH_AGNES.WAV,0
519,CV_YAH_ALEX.WAV,1
520,VC_IYG_FRED.WAV,0
521,VC_AET_FRED.WAV,0
522,CV_YER_BRUCE.WAV,1
523,CV_NGIY_VICTORIA.WAV,1
524,VC_OWN_VICKI.WAV,0
525,VC_EYL_BRUCE.WAV,0
526,CV_NIY_VICKI.WAV,1
527,CV_KER_VICTORIA.WAV,1
528,VC_AED_VICKI.WAV,0
529,CV_THAE_PRINCESS.WAV,1
530,CV_PAW_ALEX.WAV,1
531,CV_GEH_FRED.WAV,1
532,VC_AYHH_KATHY.WAV,0
533,CV_NGAO_VICTORIA.WAV,1
534,CV_SHOY_PRINCESS.WAV,1
535,VC_OWS_VICTORIA.WAV,0
536,VC_IYK_VICKI.WAV,0
537,VC_AANG_VICTORIA.WAV,0
538,VC_EHJH_KATHY.WAV,0
539,VC_IHY_BRUCE.WAV,0
540,CV_LIY_ALEX.WAV,1
541,VC_UHSH_AGNES.WAV,0
542,CV_NGAW_BRUCE.WAV,1
543,VC_OYK_VICKI.WAV,0
544,CV_JHOW_AGNES.WAV,1
545,VC_AHY_VICTORIA.WAV,0
546,VC_UHNG_JUNIOR.WAV,0
547,CV_VOW_JUNIOR.WAV,1
548,VC_OYCH_KATHY.WAV,0
549,VC_ERV_ALEX.WAV,0
550,CV_NOY_BRUCE.WAV,1
551,VC_OWJH_RALPH.WAV,0
552,VC_AAB_PRINCESS.WAV,0
553,VC_AWL_RALPH.WAV,0
554,CV_JHIH_VICTORIA.WAV,1
555,VC_AYS_VICKI.WAV,0
556,CV_FIY_PRINCESS.WAV,1
557,CV_TER_BRUCE.WAV,1
558,CV_KEY_FRED.WAV,1
559,VC_UHTH_FRED.WAV,0
560,VC_AHJH_ALEX.WAV,0
561,VC_EHHH_JUNIOR.WAV,0
562,VC_OWSH_BRUCE.WAV,0
563,VC_AHY_PRINCESS.WAV,0
564,VC_OWTH_VICKI.WAV,0
565,CV_KAE_BRUCE.WAV,1
566,CV_DIH_PRINCESS.WAV,1
567,VC_IYF_ALEX.WAV,0
568,CV_KAA_PRINCESS.WAV,1
569,VC_UWP_ALEX.WAV,0
570,VC_OYHH_JUNIOR.WAV,0
571,CV_VOY_ALEX.WAV,1
572,CV_NGIH_JUNIOR.WAV,1
573,CV_SHAA_KATHY.WAV,1
574,VC_AEK_FRED.WAV,0
575,VC_ERG_BRUCE.WAV,0
576,CV_NGEH_ALEX.WAV,1
577,VC_AWP_ALEX.WAV,0
578,VC_UWR_JUNIOR.WAV,0
579,CV_DEH_AGNES.WAV,1
580,VC_AYM_RALPH.WAV,0
581,VC_ERDH_RALPH.WAV,0
582,VC_IYP_AGNES.WAV,0
583,VC_AYF_VICTORIA.WAV,0
584,CV_KUH_JUNIOR.WAV,1
585,CV_ZUH_BRUCE.WAV,1
586,CV_WAW_KATHY.WAV,1
587,VC_AWK_FRED.WAV,0
588,VC_AWB_RALPH.WAV,0
589,VC_ERJH_FRED.WAV,0
590,CV_THOY_VICKI.WAV,1
591,VC_UHV_VICTORIA.WAV,0
592,VC_OYJH_RALPH.WAV,0
593,CV_THAH_VICTORIA.WAV,1
594,CV_THAW_ALEX.WAV,1
595,VC_AETH_BRUCE.WAV,0
596,CV_THAY_BRUCE.WAV,1
597,CV_ZEY_VICTORIA.WAV,1
598,VC_OWM_BRUCE.WAV,0
599,CV_BAA_VICKI.WAV,1
600,CV_LAE_ALEX.WAV,1
601,VC_IHL_RALPH.WAV,0
602,VC_OYCH_BRUCE.WAV,0
603,CV_NUH_AGNES.WAV,1
604,VC_EHSH_VICTORIA.WAV,0
605,VC_ERM_FRED.WAV,0
606,VC_OYNG_BRUCE.WAV,0
607,VC_AAR_FRED.WAV,0
608,VC_IHV_PRINCESS.WAV,0
609,VC_AHCH_KATHY.WAV,0
610,VC_EHP_VICTORIA.WAV,0
611,VC_IHM_BRUCE.WAV,0
612,CV_HHEH_VICKI.WAV,1
613,VC_AER_AGNES.WAV,0
614,CV_MIY_RALPH.WAV,1
615,CV_SHER_VICKI.WAV,1
616,CV_LEH_PRINCESS.WAV,1
617,VC_AYS_JUNIOR.WAV,0
618,CV_YAA_VICTORIA.WAV,1
619,CV_DHER_ALEX.WAV,1
620,VC_AEJH_JUNIOR.WAV,0
621,VC_AWDH_PRINCESS.WAV,0
622,CV_KAY_BRUCE.WAV,1
623,CV_RAA_RALPH.WAV,1
624,CV_TIH_RALPH.WAV,1
625,VC_AWTH_VICTORIA.WAV,0
626,CV_RAY_VICKI.WAV,1
627,VC_IHZH_BRUCE.WAV,0
628,CV_THAY_KATHY.WAV,1
629,VC_IYT_VICKI.WAV,0
630,VC_UWV_VICKI.WAV,0
631,VC_ERT_FRED.WAV,0
632,VC_IHZ_ALEX.WAV,0
633,CV_KAH_VICTORIA.WAV,1
634,VC_IHZ_BRUCE.WAV,0
635,VC_EYNG_JUNIOR.WAV,0
636,VC_AAW_ALEX.WAV,0
637,CV_SHOY_AGNES.WAV,1
638,CV_TIY_FRED.WAV,1
639,CV_GAH_ALEX.WAV,1
640,CV_CHEY_VICKI.WAV,1
641,VC_OYSH_ALEX.WAV,0
642,CV_LEH_AGNES.WAV,1
643,VC_AYL_VICTORIA.WAV,0
644,CV_GAH_PRINCESS.WAV,1
645,VC_OYZH_ALEX.WAV,0
646,VC_AYSH_FRED.WAV,0
647,CV_YEY_VICKI.WAV,1
648,CV_PEY_AGNES.WAV,1
649,VC_AHCH_FRED.WAV,0
650,CV_SIY_BRUCE.WAV,1
651,VC_OWM_PRINCESS.WAV,0
652,CV_POY_PRINCESS.WAV,1
653,CV_NAE_VICTORIA.WAV,1
654,CV_NGIH_FRED.WAV,1
655,VC_EHHH_AGNES.WAV,0
656,VC_AEY_VICTORIA.WAV,0
657,CV_SAO_BRUCE.WAV,1
658,VC_EYK_RALPH.WAV,0
659,VC_IHTH_BRUCE.WAV,0
660,VC_UWSH_JUNIOR.WAV,0
661,CV_NGAY_PRINCESS.WAV,1
662,CV_VIH_RALPH.WAV,1
663,CV_NUH_ALEX.WAV,1
664,CV_RAO_KATHY.WAV,1
665,CV_ZHER_VICKI.WAV,1
666,CV_PAE_ALEX.WAV,1
667,VC_AYD_KATHY.WAV,0
